instrument,score,label
SH600011,0.008142222,0.0201118
SH601669,0.008139584,-0.021551728
SH600085,0.008138124,-0.0010142326
SH600050,0.008131612,0.0062761307
SH601818,0.008131612,0.0
SH600741,0.008129876,-0.00924319
SZ300033,0.008127574,-0.015480876
SH601988,0.008127544,0.01170969
SH600519,0.008127529,-0.0074287057
SH601166,0.008124683,0.0033003092
SZ300274,0.008124489,0.050481677
SH601155,0.008124176,-0.008441567
SZ000166,0.008123998,-0.0023310184
SH601699,0.008123111,0.029383421
SZ000792,0.008119386,-0.0065788627
SZ000625,0.00811699,-0.0046756268
SH600438,0.008116823,-0.027322412
SH600161,0.008116547,-0.01329577
SH600515,0.008114923,0.0028489828
SH600050,0.008114617,0.010593295
SH601100,0.008114118,-0.016192198
SZ002230,0.008111883,0.0014510155
SH600919,0.008111522,-0.009259224
SZ002252,0.008107286,-0.009762943
SH600415,0.0081072245,0.0040431023
SH601328,0.008106831,-0.005689919
SH603799,0.00810666,-0.008774459
SH600741,0.008106127,0.008211136
SZ000002,0.008104537,0.05672264
SZ300496,0.008103956,-0.014443338
SH600460,0.008103512,0.017148972
SZ000408,0.008103095,-0.007593274
SH601328,0.008102726,-0.003466189
SH600886,0.008098736,0.0005675554
SH601865,0.008098301,-0.018416941
SH603799,0.008096207,-0.020805836
SH600010,0.008095603,0.025773168
SH600050,0.00809478,-0.0105932355
SZ300896,0.008093912,0.012998223
SH600660,0.008090947,0.002421856
SH601818,0.008090869,0.0
SH601336,0.00808927,-0.0150693655
SZ002304,0.008089241,-0.0030178428
SZ000800,0.0080872215,-0.009857595
SZ300122,0.008086355,-0.08662009
SZ300751,0.008084787,-0.00407362
SH688111,0.008084301,-0.020408154
SZ000408,0.008082826,0.0047798157
SH601766,0.008080427,-0.0076238513
SH601668,0.008080263,-0.0038313866
SH600515,0.008079622,0.0117993355
SH600415,0.008075975,0.021192074
SH600115,0.008075286,-0.0054644346
SH600905,0.00807308,0.025229335
SH601100,0.008072916,0.047628284
SH601111,0.008072067,0.012345672
SH600015,0.00807118,-0.009273589
SH601985,0.008070834,0.013552785
SH601857,0.008070517,0.035663366
SH600754,0.008070368,0.0012942553
SH603833,0.008068595,-0.010729611
SH600196,0.008066658,0.014311314
SZ000069,0.008065674,-0.023474157
SH688008,0.008064825,-0.0032643676
SH601009,0.008064408,0.0099800825
SH600111,0.008063879,0.011671066
SZ000776,0.008063842,-0.012048185
SZ001979,0.008063737,0.012023926
SH601668,0.008063246,0.018750072
SZ002304,0.008060895,-0.0030769706
SH600161,0.008060511,-0.006875515
SH601398,0.00805955,-0.0110497475
SH601238,0.008057874,0.020782351
SH601138,0.0080577545,-0.032527447
SH688036,0.008055452,0.010093331
SZ000800,0.008050624,0.029515982
SH688256,0.008049987,0.051477075
SH601138,0.00804859,0.013061285
SH600926,0.00804821,0.021995306
SH601186,0.008046877,-0.022940516
SZ300979,0.008046236,-0.012755871
SH600900,0.008046184,0.019363761
SZ300759,0.008045938,0.010920525
SZ002410,0.008044925,-0.026232123
SZ300014,0.008043904,0.024261594
SH603993,0.008042637,-0.0035778284
SZ000938,0.00804073,-0.059809506
SH600362,0.008040056,0.01105845
SZ300661,0.008036155,0.0
SZ300999,0.008035321,-0.0009290576
SH600754,0.008033719,-0.007279992
SH600104,0.00803249,-0.015601814
SH600015,0.008030288,0.001567483
SH600460,0.008029994,0.014861941
SH601857,0.008028615,0.029233813
SZ002555,0.008028392,-0.006551504
SH601689,0.008024085,0.0054545403
SH601615,0.008023161,0.005741596
SH600089,0.008020084,-0.009818673
SH601225,0.008018736,0.04878044
SH600176,0.008017693,-0.016617835
SH601800,0.008015577,-0.018378377
SH601601,0.008014072,0.021499157
SH601169,0.00801326,-0.0018975139
SH688271,0.008011531,0.036396623
SZ002594,0.008010615,0.027718544
SZ002304,0.008008067,0.004855871
SH601868,0.008007981,0.0
SH601998,0.0080073215,0.04419887
SZ300413,0.008006293,-0.01797533
SZ000538,0.008004878,0.022321343
SH600150,0.008004185,-0.021634579
SH688126,0.008001301,0.013477206
SH601916,0.008000951,0.010067105
SZ300498,0.008000676,0.006532669
SZ002709,0.007999543,0.024600744
SZ000807,0.007999081,-0.021612644
SH688036,0.007997278,-0.0065966845
SH601998,0.00799581,0.044407845
SH600875,0.007993255,-0.008635581
SH600219,0.007992957,-0.026246727
SH600050,0.0079902895,0.0043764114
SH600606,0.007989649,-0.014084518
SH601236,0.007988591,0.0027662516
SZ000425,0.007988002,0.015337348
SH600406,0.007987168,0.004048586
SZ002555,0.007982764,-0.01779604
SZ300124,0.007981945,-0.020221531
SH688396,0.00798187,0.0020682812
SH600104,0.007980872,-0.012219906
SZ002475,0.007980306,0.0106951
SZ002007,0.007979039,0.004514694
SH688009,0.007977698,-0.03852594
SH601939,0.007974107,0.009162307
SH600031,0.007973988,-0.014417589
SH600938,0.007973671,0.0036196709
SZ001979,0.007971942,0.037171364
SH600415,0.007971127,-0.03876853
SH600015,0.007971052,0.0070621967
SH600111,0.007970739,0.002131343
SH600030,0.007970292,0.022140145
SZ002129,0.007970046,-0.0048662424
SZ000100,0.007967288,0.059701562
SH601808,0.007966477,0.0057581663
SZ002007,0.007965896,-0.006529391
SH600188,0.007965792,0.008349419
SZ000338,0.00796346,0.009358287
SZ002049,0.007962298,-0.009909511
SH601360,0.007961649,0.014099717
SH601698,0.007960472,0.001998663
SZ000800,0.007960409,-0.016648173
SH600406,0.007959839,-0.0011049509
SH603019,0.0079593845,-0.033893704
SH688065,0.007958878,-0.038722873
SZ002410,0.007957492,-0.01065886
SZ300496,0.007956047,0.03106916
SH601229,0.007952262,0.017711163
SZ300015,0.00794754,0.005799532
SH600036,0.007946383,-0.0069575906
SH600809,0.007945884,-0.0016259551
SZ002142,0.007943291,0.003940463
SH601618,0.007942546,0.011730194
SH600606,0.007941876,-0.014598489
SZ000333,0.0079411045,-0.009688318
SH600941,0.007940982,-0.009476781
SH600600,0.007939491,-0.00012683868
SH601868,0.007939149,0.004065037
SZ002601,0.007938135,0.0015552044
SH688363,0.007934976,0.021201491
SH600893,0.007934276,-0.005907178
SZ300498,0.007932108,0.0069556236
SH601698,0.007930879,0.013922572
SH603486,0.00792517,-0.040740192
SZ001965,0.007924322,0.025104642
SH600941,0.007923435,0.013176799
SH600050,0.007922914,0.0
SZ300274,0.007919978,-0.01676631
SH600372,0.007918511,0.0
SH600415,0.007917296,0.01544404
SH600132,0.0079170205,0.006124258
SZ000408,0.007915441,0.0070825815
SZ000301,0.007914994,-0.026490152
SZ300759,0.007914197,-0.016810358
SH601238,0.007912274,0.0027247667
SH601618,0.007911824,0.0
SZ300418,0.007911477,0.06841469
SH600919,0.007911164,0.009768009
SH601236,0.007904943,-0.003016591
SH600089,0.007904116,-0.026297152
SH601021,0.007903043,-0.004736483
SH600660,0.007901479,0.010260582
SH601766,0.00790086,-0.030898929
SH601818,0.00790032,0.005420089
SZ002709,0.007898886,0.0006123781
SZ300782,0.007897351,0.015562892
SZ000002,0.007896539,-0.021868706
SH601800,0.007892514,-0.0019435883
SH600050,0.007891882,0.0021458864
SH600029,0.007889248,0.0103805065
SZ002460,0.007887516,0.017655492
SH603392,0.007883165,0.0010614395
SH601698,0.007882174,0.03434336
SZ002648,0.007877026,0.020245433
SZ002601,0.007869374,-0.013553321
SH600660,0.007869016,0.0015358925
SZ002916,0.007867817,-0.0023017526
SH688599,0.007867489,-0.040899813
SZ002371,0.007861603,-0.009782255
SH600219,0.007861588,0.008522749
SH600893,0.007860426,0.002557516
SZ002821,0.007859338,-0.040907323
SZ000425,0.007857528,-0.0048859715
SZ000977,0.007856194,-0.017253816
SZ002415,0.007854942,-0.014388561
SZ002920,0.007854525,0.02283442
SH601601,0.007853687,-0.011749029
SZ000876,0.007853266,-0.0010373592
SZ300957,0.007853119,-0.014203906
SH600372,0.007852811,0.0
SH603259,0.007851195,-0.0017288327
SZ002938,0.007850889,0.043148875
SH601336,0.007849459,0.045744658
SH688256,0.007848587,-0.016790926
SH603993,0.0078483485,0.018823504
SZ002475,0.0078475885,-0.030759752
SH688396,0.007844914,-0.008372307
SH600010,0.007844735,-0.006250024
SH600989,0.007843513,0.0018963814
SH601166,0.007843155,0.010781646
SH603288,0.007842127,-0.0031933188
SZ300957,0.007840443,0.037089586
SH600111,0.007837895,-0.018290162
SZ300661,0.007837508,-0.0068081617
SH600600,0.0078363605,0.001850009
SH600415,0.0078350045,0.027063608
SH600938,0.00783493,0.038821578
SH603290,0.007831778,-0.007005036
SH601669,0.007828426,0.08880305
SH605499,0.007824939,-0.0007263422
SH600029,0.007824052,0.0017094612
SH600585,0.007823717,-0.0067114234
SH600104,0.007822979,-0.0006868243
SH601211,0.007821973,-0.016985178
SH601021,0.007820625,-0.0003631711
SH601998,0.007819543,-0.01778382
SH603486,0.007818941,0.099999905
SH601111,0.007818546,-0.013071895
SZ000069,0.007816626,-0.021660745
SH600031,0.007814866,0.016857743
SZ300442,0.007814262,0.012019992
SH601881,0.0078108944,0.0
SZ002415,0.007805314,-0.007085681
SH601985,0.0078040995,-0.014976978
SH601939,0.0078014918,-0.0026109815
SH603993,0.00779951,-0.012468815
SZ000166,0.007795885,-0.033834636
SZ002555,0.007795211,0.008778334
SH600887,0.0077939965,-0.0070711374
SH600845,0.00779289,-0.011882424
SH601618,0.0077911858,0.0090909
SH601838,0.0077883787,0.01295495
SH601816,0.0077831335,0.009380817
SH601328,0.007782135,-0.0016155243
SH601872,0.0077785514,0.0057604313
SZ002352,0.0077769943,-0.013123989
SH600332,0.007776592,0.08033824
SZ000625,0.007772809,0.006791234
SZ003816,0.0077711605,0.004938245
SH601838,0.0077692904,0.028358221
SH688008,0.0077680536,-0.016666591
SZ300274,0.0077651776,0.010971785
SH600010,0.007764194,0.006134987
SZ300347,0.007763248,-0.025677621
SH601166,0.007760126,0.016890049
SZ300661,0.0077580083,-0.008209288
SZ002371,0.007757481,-0.007529855
SH603392,0.007756863,-0.000662446
SH600016,0.007756535,-0.007481277
SZ002648,0.0077561364,0.025917888
SH688008,0.0077506937,0.03159678
SH600741,0.0077497624,-0.017777741
SH601881,0.007745538,-0.0044483542
SZ001289,0.0077434853,-0.016034245
SZ002841,0.0077433325,0.015017867
SZ300979,0.007742632,0.010676146
SZ300033,0.007742282,-0.035520792
SH600515,0.007741682,-0.018766701
SH600362,0.0077408142,0.026369214
SZ000786,0.007740669,-0.04566568
SZ300759,0.007737834,-0.03215581
SZ300223,0.0077371784,-0.020842254
SH600905,0.007735513,-0.0021786094
SH600754,0.007735122,0.015230536
SH600188,0.007734185,-0.009916186
SH601377,0.007734116,0.011029363
SZ000768,0.007733885,0.022760987
SH601600,0.0077331476,0.006269574
SH600674,0.0077326633,0.005387187
SH600027,0.0077298786,-0.033625722
SH601155,0.007729415,0.01818192
SZ002241,0.007729154,-0.033609092
SZ002304,0.0077282824,-0.025693059
SH601360,0.0077282675,0.007927537
SZ300442,0.0077271573,-0.018843055
SH601998,0.0077266134,0.028485775
SZ002304,0.007724602,-0.013566673
SH688223,0.0077244528,-0.005518794
SH601633,0.0077225827,0.014752746
SH600460,0.007719554,0.0022922754
SZ300957,0.0077188313,0.021829009
SH688223,0.0077184327,-0.04487914
SZ300433,0.0077180006,0.03063953
SH601360,0.007713873,-0.09537369
SZ000333,0.007713426,0.008166075
SH600030,0.007712446,0.0009390116
SH601919,0.007711131,0.006896496
SZ000999,0.007710729,-0.02654028
SH600050,0.007707745,0.0
SH600104,0.0077063106,0.009752512
SZ002202,0.0077040456,0.0024212599
SH600795,0.007702403,0.0
SH688012,0.0077006035,-0.027834415
SZ000983,0.0076994784,-0.02713567
SZ000425,0.007699374,-0.021680236
SH601628,0.007697869,-0.0003131032
SZ000338,0.007697385,0.005040884
SZ000625,0.0076970793,-0.04496914
SH601166,0.007693056,0.0075513124
SZ002271,0.0076928884,-0.0038167834
SH688271,0.0076921172,-0.012531519
SZ300124,0.0076887347,0.013097286
SZ300454,0.007687319,0.0146894455
SZ300142,0.007686686,0.017675042
SH601878,0.007686671,-0.0052869916
SH600999,0.0076844394,0.0035386086
SZ000938,0.0076834895,0.026521087
SZ001979,0.007683348,0.012935281
SH600809,0.007681232,-0.009464204
SH601009,0.00767944,0.019427419
SH605117,0.0076786615,-0.04607874
SZ000425,0.0076777544,0.036128998
SZ002555,0.0076769628,0.0319767
SZ000166,0.007676862,-0.0021882057
SH600741,0.0076763146,-0.029139996
SZ002241,0.00767627,-0.023405492
SH601633,0.007676039,-0.017523408
SH600219,0.0076754875,0.032345057
SH603288,0.0076743476,0.008089304
SZ300751,0.007670548,0.004075527
SH600999,0.007670205,-0.010830343
SH600183,0.0076694153,0.003993988
SZ002129,0.00766889,0.0061124563
SH600438,0.007666219,0.01670301
SZ300033,0.007665176,-0.037050784
SH600018,0.0076637752,0.008802891
SH601872,0.0076623,0.022321463
SH601009,0.0076611675,0.0059523582
SH600015,0.0076557063,0.0076805353
SH601818,0.0076510645,0.013605356
SH601689,0.007650379,-0.0006650686
SH600039,0.007647369,-0.002528429
SH601799,0.007644642,0.028614998
SH600050,0.00764459,0.0
SH688561,0.0076444186,0.01214385
SZ300454,0.0076434463,-0.018188298
SH601288,0.0076406635,0.006097555
SH601995,0.0076394267,-0.034736514
SH600183,0.0076392256,0.013059735
SH600161,0.007639114,-0.010564804
SZ000538,0.0076366104,-0.002411902
SZ001289,0.00763591,0.038238764
SZ000301,0.0076356195,-0.01611048
SZ002601,0.007635478,-0.001206994
SH600570,0.0076346956,-0.02477479
SH601009,0.0076312087,0.006385684
SZ002180,0.007630307,0.015105724
SZ300316,0.0076297782,-0.010097444
SH600519,0.007629607,0.012007117
SH601601,0.0076294206,-0.02437371
SZ002714,0.0076258853,-0.028412998
SH688126,0.0076253004,0.009601235
SZ000725,0.0076224767,-0.0074257255
SH603369,0.0076220967,-0.0072916746
SZ000977,0.00762159,0.014474392
SH600754,0.007621009,0.007011056
SZ300751,0.007620584,0.036789656
SZ002493,0.0076199807,-0.01417768
SH601916,0.0076198764,0.003412962
SZ300498,0.007619638,-0.043165445
SH601009,0.0076173283,-0.0301556
SH600837,0.0076162405,0.0
SZ002271,0.007614333,-0.016352236
SH600196,0.0076133646,-0.0008432269
SZ000425,0.0076109357,-0.0030394793
SZ003816,0.007609304,-0.0025974512
SH600732,0.0076089017,0.0401268
SH688223,0.007607747,-0.050058186
SZ001979,0.007607747,0.021255016
SH601816,0.0076071247,0.01006031
SH688009,0.007607084,0.030075073
SZ000963,0.007605884,0.018989444
SH601601,0.0076055117,0.003461361
SZ000001,0.007603336,-0.0059574246
SH601238,0.0076021813,-0.013667464
SZ002129,0.007601682,-0.02634728
SH603392,0.00760144,-0.002933383
SH600029,0.0076013096,0.003412962
SH603986,0.007600885,-0.0048047304
SZ002074,0.007598955,0.100215435
SH600845,0.0075952597,0.0013914108
SZ000776,0.007595036,-0.008327067
SZ000786,0.007593449,-0.005470097
SZ002236,0.007592831,0.008820295
SH601336,0.007591646,-0.017038047
SZ000100,0.0075910017,-0.029345334
SZ002938,0.0075900033,0.0060579777
SH600029,0.007588748,0.040925264
SH600886,0.0075883605,0.013384223
SZ300347,0.0075878687,-0.0064029694
SH600183,0.0075877197,-0.006842613
SH600010,0.0075851697,0.0
SZ300496,0.0075848363,-0.030909896
SH601066,0.007583339,0.0
SZ300496,0.0075822957,-0.041516602
SZ000625,0.007581342,0.0
SZ002459,0.007580463,0.03592813
SH603501,0.007577371,0.008195758
SZ000063,0.0075746067,-0.0046082735
SH601881,0.0075731575,0.0016502142
SH603806,0.0075724013,-0.022234261
SH600023,0.0075718425,0.0071839094
SZ000999,0.0075693615,-0.02453202
SZ000999,0.007568959,0.0046280622
SH600009,0.007568855,-0.01676923
SH601169,0.0075656734,0.012915134
SH600938,0.0075645037,0.039451122
SH601788,0.007564094,-0.016524255
SH600027,0.00756401,-0.014519095
SH601390,0.0075624995,0.010703325
SZ002415,0.007562436,0.0015074015
SZ002202,0.0075616613,-0.008313477
SZ300896,0.0075608157,0.019438148
SZ002179,0.0075605214,-0.0036619902
SZ002709,0.0075598992,-0.034985363
SH600031,0.0075572766,0.04801929
SZ002938,0.0075522102,-0.03385049
SH600010,0.0075517967,0.0
SZ000963,0.007550327,-0.0016540289
SZ000792,0.007548604,-0.017278612
SZ300979,0.007547427,0.0017020702
SH600886,0.007546071,0.008333325
SZ000858,0.0075459294,-0.024688303
SH600036,0.007544417,-0.0021705627
SH600188,0.0075438432,0.001678586
SH688126,0.007542949,-0.004694879
SZ300979,0.0075419582,0.022075534
SZ000938,0.007541079,-0.01999998
SZ002594,0.0075403564,-0.019685447
SH688187,0.007539723,0.0006707907
SZ300015,0.00753719,-0.012875557
SZ002049,0.00753377,0.00974524
SZ002007,0.007532861,-0.010779023
SH600026,0.0075311325,-0.07994926
SH600585,0.0075289793,0.0027003288
SH600028,0.007524956,0.0048075914
SH601360,0.007523816,-0.02871412
SZ002027,0.0075224377,0.007153034
SH601336,0.0075213797,-0.0060872436
SH600875,0.0075138323,-0.012491345
SH601799,0.007513378,-0.0066336393
SH600690,0.0075126626,-0.0016905665
SH601669,0.0075122155,0.014732957
SH601006,0.0075117685,0.0013811588
SH601155,0.007509783,0.034631968
SZ000877,0.0075079985,-0.0014534593
SZ002180,0.007507708,0.0068627596
SH600188,0.0075063296,-0.0048681498
SZ300059,0.007504996,-0.012142837
SH601995,0.0075034685,-0.016276002
SZ000983,0.0075034164,-0.022727251
SZ000408,0.007501472,-0.017473161
SH600196,0.007501021,-0.0069844723
SH601319,0.007500183,-0.0026990771
SH601998,0.0074986257,-0.026670694
SH688008,0.0074975155,-0.0074626803
SH600085,0.0074966587,-0.009186983
SH601688,0.0074952953,0.0023436546
SZ000408,0.0074939914,0.0022634268
SZ301269,0.007492829,0.039355397
SH600039,0.0074922033,0.0
SH600346,0.007490162,-0.016871154
SZ000895,0.0074894577,-0.011804402
SZ000100,0.0074888505,-0.004728198
SZ000001,0.007485522,0.013445377
SZ000100,0.007482562,0.00849247
SH600061,0.0074806996,-0.010279
SZ000596,0.00748029,-0.035204053
SH600584,0.007480141,-0.058670163
SH600019,0.00747915,0.0
SH601688,0.00747912,0.012217402
SH688981,0.0074790753,0.003840685
SH600886,0.0074781217,-0.013452888
SH601328,0.0074774213,-0.008583605
SH601800,0.0074758194,0.0023474693
SH600089,0.007475082,-0.0025957227
SZ000069,0.0074706785,0.0
SH600547,0.007469129,0.013720989
SH601236,0.0074690916,-0.0014969707
SH600011,0.007464174,-0.011126578
SZ001289,0.0074611045,-0.012777746
SZ300014,0.0074527375,0.022590041
SZ002241,0.007451225,0.010121465
SH601238,0.007446695,0.0
SH601800,0.0074443854,-0.04228568
SZ002129,0.0074425526,0.024752498
SH600570,0.007442441,0.025826931
SH600196,0.007440988,-0.020994008
SH688187,0.0074407347,-0.008665085
SH601059,0.0074330308,0.006461978
SH688008,0.00743239,-0.047217548
SH601816,0.0074297674,0.0019379854
SH600588,0.0074293166,0.024271846
SH603659,0.0074286647,-0.0091251135
SH600745,0.007424932,0.0035426617
SZ001979,0.007423181,-0.011688292
SZ002129,0.007422868,-0.053191423
SH600438,0.0074217543,0.0046527386
SH601898,0.007421728,-0.012881339
SZ000877,0.007420879,0.0015822649
SH601868,0.0074200295,-0.004484296
SZ000625,0.007419605,0.010109544
SH688187,0.0074184276,-0.0011173487
SH601155,0.007417906,-0.034433305
SH600919,0.007417571,0.0011198521
SH600426,0.007417083,0.018518448
SH601117,0.007416699,-0.007255137
SH600219,0.007415671,0.014970064
SZ000858,0.0074149184,-0.04728335
SH600795,0.00741389,0.025134563
SH603486,0.007413421,0.001967907
SH601669,0.0074130036,-0.013435662
SH601838,0.0074114166,-0.011942089
SH688008,0.0074105,0.01932609
SH688065,0.0074104406,-0.018189847
SH600887,0.00741015,0.007047057
SH603259,0.007407669,-0.0018353462
SH600362,0.007404972,-0.003298819
SZ300999,0.0074042566,-0.021667182
SH601689,0.007404253,0.0136812925
SH600406,0.007402662,-0.011212587
SH601989,0.0074011497,0.0040000677
SH600893,0.007399883,0.0025810003
SH601728,0.0073941387,0.0037807226
SH600276,0.007392321,-0.001571238
SH600588,0.007390473,-0.017829478
SH601816,0.007390205,0.0072596073
SH601919,0.0073860027,-0.009722173
SH601899,0.007385794,-0.0014064908
SH601336,0.0073855855,-0.0032289028
SZ000069,0.007385131,-0.015151501
SH600926,0.0073844865,-0.012354672
SH600276,0.007380292,-0.01210165
SH688271,0.0073799975,0.0017347336
SH688303,0.0073794834,-0.013839066
SH601225,0.007379221,-0.003694117
SH601689,0.0073788203,0.018761754
SZ000596,0.007378217,0.030500293
SZ300442,0.007377643,-0.026743174
SZ000708,0.007373955,-0.0055019855
SZ002415,0.0073722936,-0.010985374
SH603259,0.007372096,-0.003771782
SH601669,0.0073706023,-0.010186791
SH601838,0.00737036,0.01645565
SZ002371,0.007368002,0.009788871
SH600460,0.0073676966,-0.019598782
